# Reproduction command (with lincs version 1.1.0): lincs generate classified-alternatives problem.yml model.yml 2500 --random-seed 867960298 --misclassified-count 0
name,"Criterion 1","Criterion 2","Criterion 3","Criterion 4","Criterion 5",category
"Alternative 758",0.50884676,0.216871589,0.811488986,0.874536633,0.715714335,"Worst category"
"Alternative 759",0.124640986,0.299230784,0.596857727,0.746826828,0.379485548,"Intermediate category 1"
"Alternative 760",0.0405163877,0.913829625,0.315495342,0.457229435,0.658350527,"Intermediate category 1"
"Alternative 761",0.126042441,0.881812811,0.811636627,0.0487949848,0.192073852,"Intermediate category 3"
"Alternative 762",0.174504161,0.652687848,0.21494773,0.249544486,0.413496882,"Worst category"
"Alternative 763",0.713474274,0.996133506,0.531268358,0.859189332,0.327726066,"Intermediate category 2"
"Alternative 764",0.0541655906,0.943012536,0.349823505,0.766245842,0.261580229,"Intermediate category 1"
"Alternative 765",0.154166609,0.924916744,0.972052515,0.607224047,0.590368748,"Intermediate category 3"
"Alternative 766",0.342265546,0.249390915,0.600527823,0.73088038,0.266112626,"Intermediate category 1"
"Alternative 767",0.232399702,0.42792502,0.870320141,0.501360536,0.915993989,"Intermediate category 2"
"Alternative 768",0.672015071,0.774501026,0.00786653813,0.551389217,0.399677902,"Intermediate category 2"
"Alternative 769",0.00228235777,0.865832269,0.257579952,0.736270428,0.0186409671,"Worst category"
"Alternative 770",0.192659214,0.539332449,0.0778758973,0.588135183,0.538585603,"Intermediate category 1"
"Alternative 771",0.877149105,0.132708639,0.123000406,0.118311889,0.161292315,"Worst category"
"Alternative 772",0.268905431,0.177753106,0.0971026644,0.3620058,0.727159977,"Worst category"
"Alternative 773",0.639668763,0.98625052,0.487250894,0.745737612,0.343706906,"Intermediate category 2"
"Alternative 774",0.254514188,0.973778427,0.0952405334,0.233372957,0.130446464,"Worst category"
"Alternative 775",0.958258688,0.326445967,0.705406666,0.0789994895,0.571090221,"Intermediate category 2"
"Alternative 776",0.17581141,0.129947543,0.0468296632,0.990315616,0.86123842,"Worst category"
"Alternative 777",0.102881633,0.590504706,0.447074682,0.573389113,0.450432211,"Intermediate category 1"
"Alternative 778",0.375469059,0.363907903,0.122294366,0.465974599,0.407850385,"Worst category"
"Alternative 779",0.118562162,0.425665319,0.370649695,0.0569280982,0.387504578,"Intermediate category 1"
"Alternative 780",0.744611204,0.738472581,0.454290748,0.238178238,0.628946722,"Intermediate category 1"
"Alternative 781",0.318620563,0.789442778,0.165430993,0.250345558,0.715324938,"Intermediate category 2"
"Alternative 782",0.140654802,0.0713166371,0.281324148,0.411983252,0.378142297,"Worst category"
"Alternative 783",0.365317822,0.973111928,0.897644401,0.290303409,0.748247087,"Intermediate category 3"
"Alternative 784",0.108140409,0.635673642,0.778456926,0.747826874,0.867409945,"Intermediate category 2"
"Alternative 785",0.865626216,0.0870559514,0.327599823,0.247886091,0.159207255,"Worst category"
"Alternative 786",0.960784376,0.472669691,0.99803853,0.669092119,0.423088819,"Intermediate category 2"
"Alternative 787",0.73409915,0.526780486,0.761152208,0.578955948,0.42713508,"Intermediate category 2"
"Alternative 788",0.966236174,0.613589168,0.675499022,0.376228303,0.340300947,"Intermediate category 2"
"Alternative 789",0.32938242,0.515972078,0.705760539,0.701437473,0.760043025,"Intermediate category 2"
"Alternative 790",0.75806874,0.121546708,0.913157344,0.069479838,0.289934605,"Worst category"
"Alternative 791",0.00224164687,0.0690355524,0.772064626,0.935711503,0.602041423,"Worst category"
"Alternative 792",0.942285776,0.985894144,0.373154372,0.516116381,0.837289274,"Intermediate category 2"
"Alternative 793",0.280772507,0.637585163,0.288336158,0.381940544,0.509767294,"Intermediate category 1"
"Alternative 794",0.218393803,0.653888404,0.101466589,0.802526236,0.0668733865,"Worst category"
"Alternative 795",0.448043853,0.44121331,0.43510446,0.620878577,0.669304609,"Intermediate category 1"
"Alternative 796",0.0193897616,0.00638467818,0.433643043,0.766077578,0.0503703281,"Worst category"
"Alternative 797",0.575089812,0.649647892,0.279026538,0.478019059,0.418107033,"Intermediate category 2"
"Alternative 798",0.213236421,0.050799951,0.0326027982,0.0979650691,0.307050139,"Worst category"
"Alternative 799",0.956678033,0.498715937,0.659226298,0.712854683,0.312209845,"Intermediate category 2"
"Alternative 800",0.916984141,0.432694048,0.206114024,0.0166164245,0.31293276,"Worst category"
"Alternative 801",0.87214148,0.423553526,0.980268836,0.438513756,0.583856523,"Intermediate category 2"
"Alternative 802",0.882678866,0.103034906,0.106534183,0.966162384,0.814303398,"Worst category"
"Alternative 803",0.844234169,0.285211593,0.441671371,0.316166401,0.839579105,"Intermediate category 1"
"Alternative 804",0.140809476,0.916494787,0.405317992,0.134497017,0.965216458,"Intermediate category 3"
"Alternative 805",0.0473294631,0.512380481,0.473433673,0.0815100223,0.946753919,"Intermediate category 2"
"Alternative 806",0.900224626,0.995365024,0.891273499,0.880973876,0.551955044,"Best category"
"Alternative 807",0.342972636,0.54929173,0.231301218,0.637485921,0.862775505,"Intermediate category 2"
"Alternative 808",0.571330488,0.191713259,0.639961481,0.56861645,0.497935027,"Worst category"
"Alternative 809",0.256870449,0.993452668,0.530659139,0.257476628,0.00621398445,"Intermediate category 1"
"Alternative 810",0.0458391719,0.249588132,0.655040145,0.264416784,0.546133339,"Intermediate category 1"
"Alternative 811",0.00512734149,0.676985204,0.562746763,0.274725944,0.851220012,"Intermediate category 2"
"Alternative 812",0.881468475,0.0106989304,0.151089534,0.050770212,0.228182063,"Worst category"
"Alternative 813",0.134667382,0.458981335,0.782106578,0.479674608,0.0991519839,"Intermediate category 2"
"Alternative 814",0.297810644,0.222275868,0.431001723,0.0749255642,0.523149252,"Intermediate category 1"
"Alternative 815",0.578590453,0.186908573,0.953751802,0.0166033898,0.927555799,"Worst category"
"Alternative 816",0.987097621,0.593424857,0.487291247,0.888789117,0.797134638,"Intermediate category 2"
"Alternative 817",0.0574092269,0.698650897,0.885708094,0.353087664,0.2933698,"Intermediate category 2"
"Alternative 818",0.0343246348,0.681919098,0.926406801,0.514386237,0.276207894,"Intermediate category 2"
"Alternative 819",0.98750782,0.66746527,0.775866747,0.241916776,0.0564724579,"Intermediate category 2"
"Alternative 820",0.0761987716,0.700561881,0.863876998,0.52286458,0.127951324,"Intermediate category 2"
"Alternative 821",0.457464546,0.544515908,0.737568021,0.268854946,0.884267926,"Intermediate category 2"
"Alternative 822",0.905393064,0.91658175,0.428062618,0.0132044908,0.389464259,"Intermediate category 1"
"Alternative 823",0.150482059,0.784422994,0.218504012,0.856691182,0.420522034,"Worst category"
"Alternative 824",0.156288192,0.708706439,0.831839621,0.802920699,0.779449344,"Intermediate category 2"
"Alternative 825",0.541611016,0.218841314,0.726680636,0.19712995,0.614464819,"Worst category"
"Alternative 826",0.849444568,0.654517531,0.962085664,0.858811736,0.562026143,"Intermediate category 2"
"Alternative 827",0.033291012,0.911510706,0.261908561,0.15209417,0.503907323,"Intermediate category 1"
"Alternative 828",0.515235782,0.254253477,0.482470304,0.00422167033,0.277582943,"Intermediate category 1"
"Alternative 829",0.268934757,0.164971352,0.389337063,0.939551473,0.147302449,"Worst category"
"Alternative 830",0.885359168,0.860991538,0.187817588,0.30011788,0.693356693,"Intermediate category 2"
"Alternative 831",0.756303132,0.948818326,0.24629505,0.272269815,0.357419223,"Worst category"
"Alternative 832",0.930351555,0.582482159,0.807385325,0.684996605,0.362638116,"Intermediate category 2"
"Alternative 833",0.117983088,0.81527549,0.446895599,0.0055268337,0.726562262,"Intermediate category 2"
"Alternative 834",0.675762713,0.332402498,0.540174067,0.0540594868,0.296658099,"Intermediate category 1"
"Alternative 835",0.412732124,0.684421182,0.509572327,0.126016513,0.0827715248,"Intermediate category 1"
"Alternative 836",0.946369112,0.215259761,0.105661638,0.551741779,0.36283195,"Worst category"
"Alternative 837",0.37416485,0.721299827,0.561250627,0.331962585,0.827079594,"Intermediate category 2"
"Alternative 838",0.434580117,0.0669924617,0.695714951,0.0889545381,0.259731084,"Worst category"
"Alternative 839",0.929912567,0.277220428,0.129057199,0.788671911,0.804623783,"Intermediate category 1"
"Alternative 840",0.343121737,0.416489661,0.137367055,0.796941161,0.22703132,"Worst category"
"Alternative 841",0.504778147,0.253132552,0.105504535,0.622776031,0.510784805,"Intermediate category 1"
"Alternative 842",0.822018981,0.165305242,0.775301576,0.326708287,0.566501796,"Worst category"
"Alternative 843",0.197557509,0.159540012,0.292794824,0.923947215,0.955301762,"Worst category"
"Alternative 844",0.944746733,0.215895072,0.688462317,0.416520566,0.806875587,"Worst category"
"Alternative 845",0.470358551,0.0519299842,0.898340702,0.46046713,0.23182328,"Worst category"
"Alternative 846",0.733080983,0.11245203,0.370748192,0.815695226,0.6112203,"Worst category"
"Alternative 847",0.49180159,0.224107802,0.804347157,0.473172724,0.561270237,"Intermediate category 1"
"Alternative 848",0.58459574,0.942892373,0.426483154,0.874589562,0.159690768,"Intermediate category 2"
"Alternative 849",0.915728092,0.353474706,0.756822646,0.677190602,0.0228418671,"Intermediate category 2"
"Alternative 850",0.712596357,0.583901763,0.208613619,0.504442751,0.650164127,"Intermediate category 2"
"Alternative 851",0.699059188,0.217295587,0.574645162,0.609826028,0.00291334186,"Worst category"
"Alternative 852",0.316231102,0.099558413,0.763056993,0.0477215275,0.991354465,"Worst category"
"Alternative 853",0.974845886,0.298566371,0.470713198,0.536283374,0.922041714,"Intermediate category 1"
"Alternative 854",0.247310415,0.19124122,0.147463843,0.574670434,0.862875402,"Worst category"
"Alternative 855",0.650017798,0.449235052,0.824464083,0.106187038,0.564230919,"Intermediate category 2"
"Alternative 856",0.796831667,0.272698283,0.419307381,0.102336653,0.979198158,"Intermediate category 1"
"Alternative 857",0.0322129726,0.447920471,0.145645052,0.991241455,0.089449808,"Worst category"
"Alternative 858",0.649537683,0.585920334,0.363631517,0.606831551,0.894620061,"Intermediate category 2"
"Alternative 859",0.104884841,0.603983641,0.856513798,0.0872840658,0.425118834,"Intermediate category 2"
"Alternative 860",0.219111949,0.943188727,0.224146068,0.0698074922,0.750086665,"Intermediate category 2"
"Alternative 861",0.586722374,0.724246025,0.323410034,0.0623830073,0.0899280906,"Worst category"
"Alternative 862",0.204756424,0.940353215,0.269188821,0.594501257,0.456659794,"Worst category"
"Alternative 863",0.0226182807,0.758673668,0.611257493,0.0709587336,0.600939512,"Intermediate category 2"
"Alternative 864",0.172508091,0.221310362,0.455840737,0.827616036,0.229347244,"Worst category"
"Alternative 865",0.213989586,0.233884245,0.790378749,0.0253533665,0.263492286,"Intermediate category 1"
"Alternative 866",0.633440077,0.267698944,0.237846598,0.79595983,0.804503143,"Intermediate category 1"
"Alternative 867",0.86475563,0.129998624,0.0923674032,0.781899214,0.728465199,"Worst category"
"Alternative 868",0.103689469,0.845467925,0.999730885,0.699751318,0.794955254,"Intermediate category 3"
"Alternative 869",0.566549182,0.810178876,0.408919573,0.835597575,0.459684253,"Intermediate category 2"
"Alternative 870",0.448524565,0.0599602386,0.931061566,0.913028657,0.126463279,"Worst category"
"Alternative 871",0.642700195,0.0144234281,0.815252781,0.658181369,0.0968153402,"Worst category"
"Alternative 872",0.0344786122,0.728939295,0.625676751,0.139477193,0.312370092,"Intermediate category 2"
"Alternative 873",0.304001808,0.464683592,0.864122868,0.174234226,0.618653655,"Intermediate category 2"
"Alternative 874",0.826077819,0.13254571,0.849413276,0.257254303,0.278561771,"Worst category"
"Alternative 875",0.200762466,0.641682148,0.878565252,0.246448398,0.514829814,"Intermediate category 2"
"Alternative 876",0.992987096,0.675584197,0.882650554,0.384194344,0.0672437698,"Intermediate category 2"
"Alternative 877",0.271099687,0.0785765424,0.881945729,0.383577585,0.599747598,"Worst category"
"Alternative 878",0.490113378,0.850720584,0.544107974,0.533097088,0.940208137,"Intermediate category 3"
"Alternative 879",0.0341668278,0.327894032,0.304902434,0.724659264,0.737862945,"Intermediate category 2"
"Alternative 880",0.579987586,0.545789421,0.794483662,0.853626311,0.109432437,"Intermediate category 2"
"Alternative 881",0.292598486,0.649415433,0.928400457,0.337441534,0.0642579794,"Intermediate category 2"
"Alternative 882",0.850191832,0.145313233,0.0534367338,0.641981423,0.770679772,"Worst category"
"Alternative 883",0.535980284,0.842550755,0.472064286,0.282272041,0.125514969,"Intermediate category 1"
"Alternative 884",0.875046909,0.975171208,0.815847576,0.0747424439,0.377087981,"Intermediate category 3"
"Alternative 885",0.3319574,0.598174691,0.43338424,0.611973584,0.194087669,"Intermediate category 1"
"Alternative 886",0.734648407,0.888204515,0.31316784,0.629542351,0.597857893,"Intermediate category 2"
"Alternative 887",0.480581731,0.52328223,0.80682987,0.544031918,0.882154465,"Intermediate category 2"
"Alternative 888",0.657919765,0.502280653,0.628358245,0.26925078,0.616179824,"Intermediate category 2"
"Alternative 889",0.0228859223,0.243195221,0.560341597,0.363464981,0.147903293,"Intermediate category 1"
"Alternative 890",0.204832107,0.860708177,0.901686192,0.0444390811,0.265402824,"Intermediate category 3"
"Alternative 891",0.0671750903,0.925463617,0.986727118,0.944560409,0.817367792,"Intermediate category 3"
"Alternative 892",0.385894537,0.692294359,0.648272574,0.224975705,0.128288269,"Intermediate category 2"
"Alternative 893",0.994615138,0.952513397,0.347243726,0.528075993,0.471318513,"Intermediate category 2"
"Alternative 894",0.891072154,0.771281004,0.894818902,0.807661533,0.203509375,"Intermediate category 2"
"Alternative 895",0.477610648,0.414963543,0.802201748,0.52532357,0.375298142,"Intermediate category 2"
"Alternative 896",0.548260212,0.769676685,0.383365571,0.939342082,0.896837234,"Intermediate category 2"
"Alternative 897",0.238610506,0.597780943,0.392592788,0.708218932,0.32881397,"Intermediate category 1"
"Alternative 898",0.376896828,0.323309332,0.316708624,0.897623837,0.50568378,"Intermediate category 1"
"Alternative 899",0.76894629,0.55061388,0.740828574,0.692069829,0.361111522,"Intermediate category 2"
"Alternative 900",0.613235116,0.418399543,0.0968567356,0.813754678,0.431349009,"Intermediate category 2"
"Alternative 901",0.744703114,0.230435386,0.535818398,0.730666876,0.816748738,"Intermediate category 1"
"Alternative 902",0.0523949414,0.402244002,0.82307452,0.1125338,0.810795009,"Intermediate category 2"
"Alternative 903",0.0617350638,0.69227016,0.851147652,0.85750246,0.884535193,"Intermediate category 2"
"Alternative 904",0.546513319,0.108288988,0.411493421,0.776204288,0.635489225,"Worst category"
"Alternative 905",0.250493705,0.0131038204,0.271640569,0.827795625,0.608481348,"Worst category"
"Alternative 906",0.483433664,0.903446317,0.318184167,0.0650208667,0.119400524,"Worst category"
"Alternative 907",0.990602851,0.192602426,0.931156337,0.326917827,0.743016303,"Worst category"
"Alternative 908",0.936403632,0.902088404,0.196435407,0.464418679,0.380729467,"Intermediate category 2"
"Alternative 909",0.542043746,0.287222236,0.995778859,0.763429224,0.129958749,"Intermediate category 1"
"Alternative 910",0.910175979,0.618077874,0.412319541,0.993077695,0.0813059434,"Intermediate category 2"
"Alternative 911",0.0335046574,0.298010588,0.909035206,0.271243274,0.881601989,"Intermediate category 1"
"Alternative 912",0.126270965,0.644921899,0.709914446,0.534160078,0.789374888,"Intermediate category 2"
"Alternative 913",0.508702219,0.915312469,0.127230555,0.627693236,0.18789804,"Intermediate category 2"
"Alternative 914",0.830494463,0.686347485,0.687368631,0.230212852,0.478439957,"Intermediate category 2"
